content_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,price_similarity,comfort_similarity,configuration_similarity,exterior_similarity,fuelConsumption_similarity,interior_similarity,manpulation_similarity,power_similarity,safety_similarity,space_similarity,price_related,comfort_related,configuration_related,exterior_related,fuelConsumption_related,interior_related,manpulation_related,power_related,safety_related,space_related,subject
ArG74M0Vvp3ykfLl,0.3726896047592163,0.15657275915145874,0.3818807005882263,-0.35194259881973267,0.16442851722240448,0.006305413320660591,-0.16900013387203217,-0.2022647261619568,-0.36736923456192017,-0.2614692449569702,-0.030335690826177597,-0.26830002665519714,0.11551237106323242,-0.07092124968767166,-0.3859449625015259,0.3011673390865326,-0.16103175282478333,-0.2514325976371765,-0.5770699381828308,0.44554561376571655,-0.07549210637807846,0.10428165644407272,0.018205072730779648,-0.1028645783662796,0.03536825627088547,-0.2113320231437683,-0.08073800057172775,0.0904310792684555,0.260799765586853,-0.04123072698712349,0.34792429208755493,0.36553633213043213,-0.4108825922012329,0.06975255906581879,-0.9253955483436584,-0.41710028052330017,-0.19049815833568573,0.2912094295024872,-0.6574618816375732,-0.2563546299934387,-0.4829385578632355,0.2842710316181183,-0.22609755396842957,0.11663199961185455,0.017540400847792625,0.16627290844917297,0.07190758734941483,-0.27266183495521545,0.43850359320640564,0.41232359409332275,-0.10567571222782135,0.6168362498283386,-0.09588081389665604,0.052368614822626114,-0.07042942941188812,-0.26319587230682373,-0.2018079161643982,-0.267746239900589,-0.07634958624839783,-0.36073336005210876,0.39165061712265015,-0.5931396484375,-0.008813642896711826,-0.2973565459251404,-0.033416442573070526,-0.287771612405777,0.28775930404663086,0.24258992075920105,-0.08253950625658035,-0.6245775818824768,-0.6484458446502686,-0.16255824267864227,0.1294943243265152,0.6276925206184387,0.11429442465305328,0.011910947039723396,-0.06387051939964294,0.05509993061423302,0.018084384500980377,-0.16163663566112518,-0.32736936211586,-0.49775850772857666,0.2836613655090332,0.0063249203376472,0.7245926260948181,0.5887753963470459,0.3898124098777771,0.01843349076807499,0.3002406358718872,0.38614422082901,0.6364697217941284,-0.12745548784732819,0.37877845764160156,0.5604134202003479,-0.6357195377349854,0.324188232421875,0.44980600476264954,-0.07499989867210388,-0.22296902537345886,0.7432287335395813,0.5042744874954224,0.20861607789993286,0.27907684445381165,0.27762147784233093,0.3991250991821289,0.4427437484264374,0.41499167680740356,0.5034792423248291,0.42491304874420166,0.4970356225967407,0,0,0,0,0,0,0,0,0,0,安全性
QRkdEcyW2mMIx9qC,0.14615143835544586,-0.16448602080345154,0.2494434118270874,-0.20310930907726288,0.1343214064836502,0.4333397448062897,-0.20825012028217316,-0.04348388686776161,-0.11540739238262177,-0.23688024282455444,0.05763821676373482,0.13406626880168915,-0.15893755853176117,0.1305975615978241,-0.43531012535095215,0.02288992702960968,0.026352832093834877,0.14562609791755676,-0.11281979829072952,0.06778530031442642,-0.07302775233983994,0.4851365387439728,0.09303487837314606,0.0363827645778656,-0.042504746466875076,-0.16624712944030762,0.2427653670310974,-0.28716516494750977,0.22757917642593384,0.23792089521884918,0.0830397680401802,0.3866675794124603,0.2858634889125824,0.15271583199501038,-0.2537590563297272,-0.05970107018947601,0.16281098127365112,0.1355717033147812,-0.5605798363685608,-0.5681247115135193,-0.35129088163375854,-0.052553143352270126,-0.16136369109153748,0.061402130872011185,-0.5064104795455933,0.35923752188682556,-0.13973532617092133,-0.22680899500846863,0.002349670510739088,0.4631318151950836,-0.17369553446769714,0.3844509720802307,-0.41875651478767395,0.19406640529632568,0.07327096909284592,0.13475701212882996,-0.10239139944314957,-0.19999372959136963,0.11718007177114487,-0.25501880049705505,0.3068784773349762,-0.454007089138031,0.14837859570980072,0.033833060413599014,-0.09799466282129288,-0.2237604707479477,-0.04102102294564247,0.33359742164611816,-0.1641252487897873,-0.3017297089099884,-0.10249026119709015,-0.23324482142925262,0.06708846986293793,0.35942164063453674,-0.08572231978178024,0.24904152750968933,0.2356632500886917,0.22157153487205505,0.12555591762065887,0.09329269081354141,0.17167212069034576,-0.2089187353849411,0.34395191073417664,0.29136595129966736,0.20203565061092377,0.5611763000488281,-0.02615763619542122,-0.17554327845573425,0.10885865986347198,0.4424505829811096,0.40487709641456604,-0.0632043108344078,0.2045065462589264,0.5371618866920471,-0.1439562439918518,-0.029163021594285965,0.3700309097766876,-0.2879229485988617,-0.08089487999677658,0.42485272884368896,0.30708736181259155,0.2803557515144348,0.35310375690460205,0.40067872405052185,0.457126259803772,0.7142117023468018,0.49389857053756714,0.5204302072525024,0.4772617518901825,0.6072816252708435,0,0,1,0,0,0,0,0,1,0,安全性
qtahyRTBAvMFDZpY,0.22589245438575745,-0.20419494807720184,0.06681706011295319,-0.24370524287223816,0.02947751060128212,0.37254366278648376,-0.12218410521745682,-0.09566647559404373,-0.18018971383571625,-0.2612752914428711,0.04231142997741699,-0.05599106475710869,-0.2205105870962143,0.08212979882955551,-0.2472672164440155,0.3496186435222626,0.07795769721269608,-0.05035470053553581,0.22724631428718567,0.35821065306663513,0.01769426092505455,0.14018839597702026,0.06185220554471016,-0.1810624897480011,-0.19493378698825836,-0.12678970396518707,0.06518819183111191,-0.20119062066078186,0.273476779460907,0.3067849278450012,-0.09800530970096588,0.6687433123588562,-0.053358253091573715,0.22178328037261963,-0.31855034828186035,-0.12245829403400421,-0.08594785630702972,0.16538114845752716,-0.1942276954650879,-0.31677937507629395,-0.5019777417182922,0.23566655814647675,0.16010339558124542,0.04119954630732536,-0.11480466276407242,0.10986887663602829,-0.003978748340159655,-0.1542358100414276,-0.21814623475074768,0.2868686616420746,-0.13928823173046112,0.45613059401512146,-0.12118846923112869,-0.07108224183320999,-0.06229234114289284,0.05385405570268631,-0.3330118656158447,-0.3540251553058624,-0.14692316949367523,-0.03216785192489624,0.3118572533130646,-0.171903595328331,-0.3481437563896179,0.382412850856781,-0.0633731335401535,-0.26137399673461914,-0.120161272585392,0.24817205965518951,-0.5963179469108582,-0.16367778182029724,-0.31914544105529785,-0.11643087863922119,0.18275734782218933,0.06295020878314972,-0.04191482067108154,0.2871958613395691,0.07478517293930054,0.13268457353115082,0.2216123789548874,-0.06607511639595032,0.023632973432540894,-0.2577367424964905,0.1859285682439804,-0.14276890456676483,-0.12650898098945618,0.43673524260520935,0.05187705531716347,-0.11496196687221527,-0.1951683610677719,0.46159330010414124,0.16326239705085754,0.13416333496570587,0.04795626923441887,0.2648255527019501,-0.1008470207452774,-0.05118897557258606,0.008576222695410252,-0.0682271271944046,-0.2235184609889984,0.3872968256473541,0.37490129470825195,0.22327300906181335,0.27693259716033936,0.40067872405052185,0.457126259803772,0.7142117023468018,0.32800960540771484,0.5204302072525024,0.43474477529525757,0.6072816252708435,0,0,0,0,0,0,1,0,1,0,安全性
whNpfEbRKjU5M2Fv,0.4930153787136078,-0.2605108916759491,0.04709411412477493,-0.7475097179412842,0.14032071828842163,0.5480409264564514,-0.502244770526886,0.014728130772709846,-0.4018602967262268,0.026558266952633858,-0.2646193206310272,0.04173106327652931,-0.15975342690944672,-0.11408539861440659,-0.6618945598602295,0.19402526319026947,0.06538598984479904,0.5920424461364746,-0.09877736121416092,0.9513599276542664,-0.17614029347896576,0.2969704568386078,-0.13039042055606842,-0.23437051475048065,-0.4131334722042084,0.04263714700937271,0.11425270885229111,-0.6254529356956482,-0.024717794731259346,0.39597129821777344,-0.09376813471317291,1.462056040763855,0.20039641857147217,0.28292644023895264,-0.18329143524169922,-0.15569870173931122,0.4529849886894226,0.5763652324676514,-0.23762865364551544,-0.01606069505214691,-0.1890495866537094,0.7936413884162903,0.08140315115451813,0.20642498135566711,0.14904458820819855,0.0006584038492292166,-0.5433362722396851,-0.49322977662086487,-0.3226965665817261,0.03892248868942261,-0.45444631576538086,1.1481107473373413,-0.8585044741630554,0.13826772570610046,-0.25506505370140076,-0.6625202894210815,-0.6506147384643555,-0.17294776439666748,-0.555856466293335,-0.07734034210443497,1.409027099609375,-0.09264657646417618,0.14702290296554565,0.6382179260253906,-0.08636926859617233,-0.15078778564929962,0.11914479732513428,0.3710061311721802,-0.6855860948562622,-0.6698246002197266,-0.40461188554763794,0.07465656846761703,-0.06790950894355774,0.2782818675041199,-0.169179305434227,0.5549366474151611,0.004461359232664108,0.10278336703777313,-0.6647397875785828,-0.4415186047554016,-0.007499137427657843,-0.431285560131073,0.13644196093082428,-0.53544020652771,-0.2751052677631378,-0.041813164949417114,0.08180467039346695,-0.4074886441230774,0.28270187973976135,1.0389329195022583,0.22157971560955048,-0.021677430719137192,1.0214965343475342,0.5769670605659485,-0.2684951424598694,0.35365933179855347,-0.1313742846250534,-0.11102717369794846,-0.29506638646125793,0.8702825307846069,0.3520319163799286,0.19686248898506165,0.3157140016555786,0.42144691944122314,0.532267689704895,1.0,0.549105167388916,0.7088442444801331,0.558269739151001,0.7547913789749146,0,0,0,0,0,0,0,0,0,0,安全性
I1lbmFQTYCZxNJ5D,0.2320755571126938,-0.18527822196483612,0.09334177523851395,-0.5730116963386536,0.4458632469177246,0.35505175590515137,-0.511875569820404,-0.1578826606273651,-0.18440787494182587,0.0692145824432373,-0.22009854018688202,0.08956903219223022,-0.3551640808582306,0.15844283998012543,-0.40846315026283264,0.17881299555301666,0.2266065776348114,0.11477525532245636,-0.42040345072746277,0.5634313821792603,-0.2204010933637619,0.17710748314857483,0.08249995857477188,-0.1554800122976303,-0.2634299397468567,-0.10033262521028519,0.28984761238098145,-0.47373753786087036,0.3596078157424927,0.5012736916542053,0.06789354234933853,0.854422926902771,-0.30566200613975525,0.13551604747772217,-0.6019537448883057,-0.2752169668674469,-0.0359945110976696,0.32173311710357666,-0.5430235862731934,-0.6396822333335876,-0.6470963954925537,0.3748168349266052,-0.07726655155420303,0.12568429112434387,-0.20015288889408112,0.10139697790145874,-0.2813531756401062,-0.2489551156759262,0.10923252999782562,0.42285311222076416,-0.14266589283943176,0.6316444873809814,-0.7291254997253418,-0.14007475972175598,-0.28119125962257385,-0.4375874698162079,-0.7549566626548767,-0.4032086730003357,-0.042921725660562515,0.011257736943662167,0.41404080390930176,-0.3208562433719635,-0.21432963013648987,0.2748701274394989,0.13994115591049194,-0.4083667993545532,0.04812359809875488,0.6802188754081726,-0.5513911843299866,-0.7458622455596924,-0.6647462248802185,-0.05077483877539635,-0.09749528765678406,0.4554083049297333,0.04318073391914368,0.12080162018537521,0.06624174863100052,0.09087105840444565,-0.1720956563949585,0.002150283893570304,-0.12514571845531464,-0.546973705291748,0.46811723709106445,0.07100388407707214,0.29596593976020813,0.6674524545669556,0.13558299839496613,-0.5588768720626831,0.16933132708072662,0.466227650642395,0.511227011680603,0.08569924533367157,0.35199588537216187,0.746117889881134,-0.41248583793640137,0.2064286470413208,0.1771659255027771,-0.21529051661491394,-0.28146910667419434,0.6824662685394287,0.5016535520553589,0.5670517086982727,0.405376136302948,0.49781540036201477,0.4788297414779663,0.7142117023468018,0.5427764058113098,0.5390036106109619,0.49543386697769165,0.6485791802406311,0,0,1,0,0,0,1,0,1,0,安全性
KfDzTRF8B9PrIeCO,0.04353100433945656,-0.2223486751317978,0.2203933149576187,-0.35644620656967163,-0.028483374044299126,0.47029411792755127,-0.1456952840089798,0.012393620796501637,-0.24134421348571777,0.12569671869277954,0.03611190989613533,0.17319560050964355,-0.2831774353981018,-0.12597884237766266,-0.24431104958057404,0.11474466323852539,0.20070543885231018,-0.04599399492144585,-0.3599202334880829,0.4099431037902832,0.1592838615179062,0.31369027495384216,0.06761434674263,0.02922782115638256,-0.6797942519187927,-0.15873867273330688,0.15761996805667877,-0.3229081928730011,0.24778901040554047,0.044400379061698914,0.2424531877040863,0.5410638451576233,0.022517800331115723,-0.007730122189968824,-0.4440839886665344,0.06593134999275208,0.055356383323669434,-0.17764504253864288,-0.3712599575519562,-0.6382376551628113,-0.3662174940109253,0.23911012709140778,-0.2647842764854431,0.24933037161827087,-0.3121127188205719,0.13576768338680267,-0.42582187056541443,-0.3696923553943634,0.17032156884670258,0.15977410972118378,-0.3515219986438751,0.0032293335534632206,-0.4985809028148651,0.026933707296848297,-0.5024251341819763,0.134781613945961,-0.4768907427787781,-0.3042309284210205,0.2260296791791916,0.1577559858560562,0.18332253396511078,-0.41358569264411926,0.07034877687692642,-0.10042305290699005,0.0641067698597908,-0.21962179243564606,0.10699443519115448,0.5404061675071716,-0.1706344038248062,-0.7334600687026978,-0.2143755853176117,-0.0895082876086235,0.2170392870903015,0.5396101474761963,0.011592104099690914,0.0005170283257029951,-0.07401667535305023,-0.15648213028907776,-0.20247340202331543,0.31386056542396545,0.28242766857147217,-0.22726644575595856,0.33087411522865295,-0.10274150222539902,0.1266423463821411,0.6440680027008057,0.14838066697120667,-0.24160291254520416,0.29448583722114563,0.2673821449279785,0.41118085384368896,-0.051305558532476425,0.4004916250705719,0.49602803587913513,-0.1366867870092392,0.19099964201450348,0.313186913728714,-0.03774617239832878,-0.20490242540836334,0.20860277116298676,0.4427110552787781,0.47265738248825073,0.33522796630859375,0.4784638285636902,0.5061632394790649,0.7142117023468018,0.517302930355072,0.565019965171814,0.6511478424072266,0.6072816252708435,0,0,0,1,0,0,0,0,1,0,安全性
kK7A30TWjvUIhGfn,0.39721569418907166,0.026655515655875206,0.4659559428691864,-0.16625013947486877,-0.5134904384613037,0.5507519841194153,0.004838426131755114,0.18905246257781982,-0.4267878532409668,0.07479329407215118,0.25515833497047424,-0.06589463353157043,-0.4024799168109894,0.08685599267482758,-0.6262134313583374,0.2091539204120636,0.2988595962524414,0.35414358973503113,0.3239404261112213,-0.20901893079280853,-0.0777534767985344,0.8363109827041626,-0.19949162006378174,-0.17305304110050201,-0.2807626724243164,-0.09600982815027237,0.0846821591258049,-0.7512198090553284,0.4422796368598938,-0.039417169988155365,0.18665416538715363,0.6629759669303894,0.4699450135231018,0.14907939732074738,-0.4058290421962738,-0.35657164454460144,0.5962637066841125,-0.11297353357076645,-0.11715422570705414,-0.21822814643383026,-0.5355844497680664,-0.309137761592865,0.005028405226767063,0.0570853091776371,-0.20508287847042084,0.1512671411037445,-0.04975024238228798,-0.23035094141960144,-0.2853880226612091,0.1980259269475937,-0.605574905872345,0.29276612401008606,-0.45634743571281433,0.7329203486442566,-0.012018135748803616,0.5191420316696167,0.044907476752996445,-0.43446534872055054,0.0008012822945602238,0.09498673677444458,0.3722791075706482,-0.7495089769363403,-0.21214573085308075,-0.06622107326984406,-0.3681590259075165,-0.2772655785083771,0.27378740906715393,-0.38271573185920715,-0.3680097758769989,-0.04007869213819504,-0.5457547903060913,0.335819274187088,-0.025835251435637474,0.5291997790336609,-0.07219520956277847,0.7594985961914062,-0.006520160473883152,0.31463855504989624,0.29240915179252625,0.3312137722969055,0.11685892194509506,-0.40716245770454407,0.6077114343643188,0.0789179801940918,-0.4677140414714813,0.39375826716423035,-0.40768691897392273,-0.12494952231645584,-0.02765713445842266,0.3771839141845703,0.42373278737068176,0.031759630888700485,0.4235473573207855,0.3360264003276825,-0.08283060044050217,-0.18693245947360992,-0.1925879865884781,0.35807737708091736,-0.01454201340675354,0.2340688407421112,0.30708736181259155,0.265720009803772,0.3587571978569031,0.40067872405052185,0.457126259803772,0.7142117023468018,0.30482083559036255,0.5204302072525024,0.43474477529525757,0.6072816252708435,0,0,0,0,0,0,0,0,1,0,安全性
l5LkJnA8HUPtOBFi,0.1900322139263153,-0.23234041035175323,0.2098567634820938,-0.11166731268167496,0.032858479768037796,0.21753858029842377,-0.06098758429288864,-0.12498123198747635,-0.10067865997552872,0.1300402730703354,-0.14295580983161926,0.1614564210176468,0.07899261265993118,0.06005266681313515,-0.048225197941064835,0.03031613491475582,0.43798401951789856,-0.08537955582141876,-0.4054963290691376,0.20524616539478302,-0.11494940519332886,0.4299931526184082,0.21399220824241638,-0.18657781183719635,-0.6305380463600159,0.11559037864208221,0.2536347806453705,0.08960229903459549,0.7289549112319946,-0.013277740217745304,-0.2997579574584961,0.317918598651886,-0.1896803230047226,0.5015494227409363,0.008883955888450146,0.05209457874298096,-0.12079306691884995,0.43994736671447754,-0.4636940360069275,-0.7142705917358398,-0.7813699841499329,0.6085968613624573,-0.10163674503564835,0.016443369910120964,-0.15231558680534363,0.1977413147687912,-0.3988502025604248,0.11221711337566376,0.3035636842250824,0.07116850465536118,-0.021167831495404243,0.17973707616329193,-0.19623687863349915,-0.3551793694496155,-0.13912765681743622,-0.0890500470995903,-0.4264049530029297,-0.3337986469268799,0.23175550997257233,-0.10689665377140045,0.19513700902462006,-0.8796959519386292,-0.2774832248687744,0.06377662718296051,0.17974244058132172,-0.2964878976345062,0.1383502334356308,0.6003642678260803,-0.6518429517745972,-0.6672975420951843,-0.5986667275428772,-0.16450302302837372,0.116973876953125,0.9527580142021179,-0.023145264014601707,0.025028061121702194,-0.16939480602741241,0.3692019581794739,0.23214852809906006,0.031092600896954536,0.09566134959459305,-0.08349819481372833,0.4664200246334076,-0.06071678549051285,0.0219526756554842,0.5418165326118469,0.09000418335199356,-0.002868341514840722,-0.1547517627477646,0.11536677926778793,0.43588516116142273,-0.5683559775352478,-0.30965688824653625,0.16635549068450928,-0.4308313727378845,0.3428042531013489,0.04388779401779175,0.0302195493131876,-0.20255912840366364,0.46094292402267456,0.2959042191505432,0.21020624041557312,0.17270314693450928,0.42144691944122314,0.3686676025390625,1.0,0.33451852202415466,0.7088442444801331,0.558269739151001,0.7547913789749146,0,0,0,0,0,0,0,0,0,0,安全性
GKYWa2qf6IBRzPb3,0.13366930186748505,-0.34288889169692993,0.3450886607170105,-0.08409684896469116,-0.08507145941257477,0.39582306146621704,-0.1690298318862915,-0.38404136896133423,-0.3091788589954376,-0.16496068239212036,-0.14822523295879364,0.06397751718759537,-0.28250062465667725,-0.21760936081409454,0.011684628203511238,0.1559746414422989,0.44916900992393494,-0.0534699447453022,-0.00530079985037446,0.17304760217666626,0.014038038440048695,0.5290607213973999,-0.011008664034307003,0.04004577919840813,-0.1525617390871048,-0.1136670857667923,0.25419458746910095,0.04107937589287758,0.5928352475166321,-0.031246140599250793,-0.13476033508777618,0.518554151058197,-0.029095839709043503,0.35152408480644226,-0.37562793493270874,0.07559257745742798,0.011006349697709084,-0.21838471293449402,-0.56519615650177,-0.7561256289482117,-0.5525351166725159,0.12745735049247742,-0.026754166930913925,-0.0599387101829052,-0.29080426692962646,0.3116455376148224,-0.1498579978942871,0.004676745273172855,0.2424250841140747,0.014513586647808552,-0.19284474849700928,0.5153875946998596,-0.31499871611595154,0.17630040645599365,-0.11463157087564468,-0.006409939378499985,-0.39352947473526,-0.3255794644355774,0.1442236304283142,-0.14684155583381653,0.08957648277282715,-0.6284285187721252,-0.28154414892196655,-0.06501155346632004,0.06827838718891144,-0.5101014971733093,0.23688094317913055,0.24017831683158875,-0.37257057428359985,-0.2419288456439972,-0.07996424287557602,-0.11195049434900284,-0.03384026139974594,0.750095546245575,-0.05728984996676445,0.2143588811159134,-0.33614933490753174,0.423125684261322,0.0198739655315876,0.39123496413230896,0.04109689220786095,0.05983217433094978,0.3282995820045471,-0.2004803717136383,0.06976286321878433,0.565307080745697,-0.13740280270576477,0.025573110207915306,0.04235337674617767,0.0389995202422142,0.26583927869796753,-0.2953226864337921,-0.2993970513343811,0.26844674348831177,-0.2871512472629547,0.05948691815137863,0.2596685588359833,-0.15936145186424255,0.1499868482351303,0.31451573967933655,0.38555896282196045,0.307190477848053,0.2203744798898697,0.46231430768966675,0.457126259803772,0.7142117023468018,0.5786420702934265,0.5204302072525024,0.43474477529525757,0.6072816252708435,0,0,0,0,0,0,0,0,1,0,安全性
lC2v7PtMHm9i6LWr,0.6725093722343445,0.1764301210641861,0.23260055482387543,-0.07254690676927567,0.1005849614739418,0.42006319761276245,-0.19463415443897247,-0.062340106815099716,-0.21724924445152283,-0.06796056777238846,0.21145467460155487,0.15351152420043945,-0.48422977328300476,-0.046738602221012115,-0.4340839385986328,0.1666705459356308,-0.27723991870880127,0.5033853054046631,-0.15019294619560242,0.4760502576828003,0.004623738117516041,0.5607940554618835,0.25411558151245117,-0.08706693351268768,-0.0929601863026619,-0.10781462490558624,0.16477394104003906,-0.4960058033466339,0.49318835139274597,0.6599600315093994,-0.11600207537412643,0.39328786730766296,0.22544382512569427,0.01239425502717495,-0.4035341441631317,-0.20652155578136444,0.06527929753065109,0.1669818013906479,-0.7357017397880554,-0.37521374225616455,-0.6883575916290283,-0.1948786824941635,-0.1073019951581955,0.09718132019042969,-0.4381437301635742,0.5203173756599426,0.24708828330039978,-0.22999539971351624,0.15590503811836243,0.22775322198867798,-0.45148035883903503,0.2609257996082306,-0.44399768114089966,0.4180909991264343,0.15109699964523315,0.3426540791988373,-0.46008747816085815,-0.2050786167383194,0.04916234314441681,-0.24033202230930328,0.42526254057884216,-0.5639396905899048,-0.058912668377161026,-0.07055828720331192,-0.2427167445421219,-0.2917623817920685,0.3337549865245819,0.06337089836597443,-0.5911964178085327,-0.5005832314491272,-0.35923394560813904,-0.145643413066864,-0.07689270377159119,0.5390377640724182,0.024433346465229988,0.4590919613838196,0.022512810304760933,0.8234309554100037,0.16035820543766022,-0.032059524208307266,-0.1803196221590042,-0.6971624493598938,0.49725648760795593,0.4029761254787445,0.2882494628429413,0.5596619248390198,-0.000600416911765933,-0.1629248559474945,-0.20467542111873627,0.474561870098114,0.45090749859809875,-0.21025142073631287,0.18811440467834473,0.30424025654792786,-0.2860299348831177,0.14582191407680511,0.2772926092147827,-0.021917857229709625,-0.0735851526260376,0.3242500424385071,0.35285574197769165,0.2716350853443146,0.2646026611328125,0.40067872405052185,0.457126259803772,0.7142117023468018,0.4928780794143677,0.5236376523971558,0.43474477529525757,0.6072816252708435,0,0,0,0,0,0,0,0,1,0,安全性
