content_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,price_similarity,comfort_similarity,configuration_similarity,exterior_similarity,fuelConsumption_similarity,interior_similarity,manpulation_similarity,power_similarity,safety_similarity,space_similarity,price_related,comfort_related,configuration_related,exterior_related,fuelConsumption_related,interior_related,manpulation_related,power_related,safety_related,space_related,subject
tKU0QLuF34pyxn8V,0.02345260977745056,-0.06445372104644775,0.17877674102783203,-0.2878497242927551,0.12836821377277374,0.38046014308929443,-0.2729645073413849,0.17421004176139832,-0.019525323063135147,-0.12675857543945312,0.11973436921834946,0.28457874059677124,-0.11876894533634186,0.17169082164764404,-0.44190773367881775,-0.04900548979640007,0.23444178700447083,0.06399624049663544,-0.15907634794712067,0.397470623254776,-0.39546599984169006,0.37576156854629517,-0.07797221094369888,0.08893167972564697,-0.08637536317110062,0.11196335405111313,0.2755412459373474,-0.4735042452812195,0.005459011998027563,-0.0199152622371912,0.29053375124931335,0.6500133872032166,0.09738849848508835,0.10464818775653839,-0.3738133907318115,0.010236386209726334,0.07486499845981598,0.16457310318946838,-0.46441346406936646,-0.3577650487422943,-0.0716148167848587,0.12140418589115143,-0.21201828122138977,0.06143632531166077,-0.2839668393135071,0.022030293941497803,-0.4861811697483063,0.029104609042406082,0.017182687297463417,0.261831134557724,-0.2173462212085724,0.45764702558517456,-0.6391266584396362,0.30865421891212463,-0.4776768684387207,-0.15927311778068542,-0.11662407219409943,-0.3178098797798157,0.09926237165927887,-0.03633394092321396,0.34484219551086426,-0.23537886142730713,-0.09046247601509094,-0.1509406417608261,-0.18061794340610504,-0.3075641393661499,0.3210809826850891,0.2977721095085144,-0.231912761926651,-0.7679490447044373,-0.1925283819437027,-0.07875904440879822,0.14822250604629517,0.5234012603759766,-0.12441478669643402,0.00984029658138752,0.03992673382163048,-0.08505260199308395,-0.49762946367263794,-0.07821767032146454,-0.09907102584838867,-0.24793167412281036,0.2982492446899414,0.048143964260816574,0.3211953043937683,0.6602215766906738,0.11090383678674698,-0.2788124084472656,0.3165040910243988,0.610583484172821,0.44933104515075684,0.27101635932922363,0.153842493891716,0.6879170536994934,-0.005176546983420849,0.022139253094792366,0.04373487830162048,-0.2732696533203125,-0.07101474702358246,0.5416942834854126,0.5042744874954224,0.26982179284095764,0.2673177421092987,0.32827916741371155,0.3683287799358368,0.6492502689361572,0.46060359477996826,0.587780773639679,0.5056960582733154,0.4970356822013855,0,0,1,0,1,0,1,0,0,0,油耗
9xSUq3Ovc4eGTZVy,0.8264420032501221,0.5011303424835205,0.5875160098075867,-0.066262386739254,0.003743088338524103,-0.26870521903038025,-0.01659068651497364,0.22836819291114807,-0.19526338577270508,-0.030283991247415543,0.21145696938037872,-0.16707925498485565,0.17774105072021484,0.5872662663459778,-0.26980865001678467,0.108303502202034,0.07483140379190445,-0.0818597748875618,0.18549101054668427,0.5532229542732239,0.13934093713760376,0.3647496998310089,-0.15079890191555023,-0.5822792053222656,-0.021181341260671616,0.09715865552425385,-0.0817461907863617,-0.3042442202568054,0.9933668971061707,0.15519490838050842,-0.4730702042579651,0.23943734169006348,-0.28492897748947144,0.317730575799942,-0.34426477551460266,-0.824981153011322,-0.22443312406539917,0.5346813201904297,-0.27061036229133606,-0.12988872826099396,-0.7121069431304932,-0.04710884392261505,0.3691299855709076,0.20029549300670624,-0.1889093518257141,0.022675521671772003,0.4461149275302887,0.008522949181497097,-0.09462766349315643,0.27763882279396057,-0.1369219422340393,0.5841202139854431,-0.1669357866048813,-0.25096404552459717,-0.07331965863704681,0.13447408378124237,-0.7149306535720825,-0.4003199636936188,0.3641826808452606,0.12179694324731827,0.32642462849617004,-0.6680899858474731,-0.45971062779426575,-0.17995144426822662,0.21825537085533142,-0.26207810640335083,0.022246675565838814,0.07050950080156326,-0.8409424424171448,-0.48331841826438904,-0.7650653719902039,-0.29488521814346313,0.2949899435043335,0.34419986605644226,-0.15050101280212402,0.23554673790931702,0.1760101467370987,0.28556326031684875,0.04748358950018883,0.24253453314304352,-0.6419230103492737,-1.185404896736145,0.4363403618335724,-0.18216285109519958,0.4562378525733948,0.6697654724121094,0.15790563821792603,-0.1437096744775772,-0.451889306306839,0.21659179031848907,0.6183528304100037,0.32671496272087097,0.07658623158931732,0.4210928976535797,-0.5208845734596252,0.01119878701865673,-0.32590344548225403,-0.0824374333024025,-0.4064550995826721,0.5335299968719482,0.5042744874954224,0.5422677993774414,0.1765768826007843,0.27762147784233093,0.36575838923454285,0.47067347168922424,0.41499167680740356,0.5237222909927368,0.38968032598495483,0.5997985005378723,0,0,0,0,1,0,0,0,0,0,油耗
lQNsJe87jMUC2AvV,0.15727125108242035,-0.18280445039272308,0.22435300052165985,0.3757895827293396,0.4939744770526886,-0.05373123660683632,-0.48734092712402344,0.22617202997207642,-0.5890994071960449,-0.40013763308525085,-0.1415053755044937,-0.32225269079208374,0.061165161430835724,0.7591937780380249,0.6409768462181091,-0.41714251041412354,0.5138665437698364,-1.276014804840088,0.4552018344402313,0.4288654923439026,0.06705852597951889,1.2889450788497925,-0.6967085599899292,0.37519556283950806,-0.25626468658447266,-0.1285775899887085,-0.33174628019332886,0.4288158714771271,1.2567545175552368,-0.16971364617347717,-0.47569629549980164,0.882140576839447,-0.4382708668708801,0.87558513879776,0.3120172619819641,-1.025179386138916,-0.4999152719974518,0.3813779652118683,-0.16346608102321625,-0.20784276723861694,-0.7341820001602173,-0.3754120469093323,0.49767324328422546,-0.053183186799287796,-0.07754084467887878,-0.7508038282394409,-0.021731428802013397,-0.5531074404716492,0.6597593426704407,0.15117187798023224,-0.29534804821014404,0.8923642635345459,-0.45862382650375366,-0.19928255677223206,-0.08727865666151047,0.6495616436004639,-0.6537525653839111,-0.2122810035943985,0.14875592291355133,0.633375346660614,-0.6202206015586853,-0.8617544174194336,-0.9887591600418091,0.08509914577007294,0.6444618701934814,-0.6533641219139099,0.4320744276046753,0.21502040326595306,-1.0219203233718872,-0.37746694684028625,-0.5957052111625671,0.14108134806156158,0.13610628247261047,0.2892299294471741,-1.097941279411316,-0.06927968561649323,-0.16662351787090302,-0.9004638195037842,-0.08492767810821533,1.2674518823623657,-0.7728949785232544,0.20436285436153412,0.540911078453064,-1.0339652299880981,0.1932915896177292,-0.1347847729921341,-0.2805953323841095,0.3110267221927643,-0.6631413102149963,-0.8548415899276733,1.235914707183838,0.6852561831474304,-0.3569875955581665,-0.40536049008369446,0.11997886747121811,-0.009944258257746696,-0.7718297839164734,-1.1229194402694702,-0.3695572316646576,0.4010358154773712,0.34041526913642883,1.0,0.2981990575790405,0.14086204767227173,0.2643592059612274,0.15282443165779114,0.13620933890342712,0.2678971588611603,0.2801315188407898,0.19150502979755402,0,0,0,0,1,0,0,1,0,0,油耗
I5VAaUHWlS60mvQL,0.44910192489624023,0.035867203027009964,0.27761033177375793,-0.27696990966796875,-0.19571906328201294,-0.1321796178817749,-0.35852405428886414,0.44480663537979126,-0.7862988114356995,-0.022066835314035416,0.10103823989629745,-0.42974331974983215,0.17332009971141815,1.0108253955841064,0.49341675639152527,-0.9566495418548584,0.6521798372268677,-1.0948280096054077,-0.14643937349319458,-0.45212769508361816,0.23669765889644623,1.7041161060333252,-0.39716869592666626,0.5448819398880005,-0.45313698053359985,0.16535745561122894,-1.063571810722351,0.5290445685386658,1.660736322402954,-0.7358438372612,-0.0609726756811142,0.5972198843955994,-0.5926167368888855,0.9249184131622314,0.12424816191196442,-0.8234766125679016,0.0694199725985527,0.4361289143562317,-0.35755181312561035,-0.03594357147812843,-0.5942662358283997,-0.5019067525863647,-0.04145226627588272,0.1509082317352295,0.08363346755504608,-0.6410372853279114,-0.12767460942268372,-0.6359295845031738,1.1138880252838135,-0.08522741496562958,-0.6180791854858398,0.7606565952301025,-0.23200494050979614,0.3182205855846405,-0.0777767226099968,0.351335734128952,0.012830609455704689,-0.5604146122932434,0.2504490315914154,0.9238457679748535,-0.4768883287906647,-1.4268890619277954,-0.8328678607940674,-0.49017372727394104,0.45778128504753113,-0.44676557183265686,1.0573647022247314,-0.003186214715242386,-1.4810595512390137,-0.782204806804657,-0.8671229481697083,0.5394948124885559,-0.021621663123369217,1.2537710666656494,-1.1414635181427002,-0.3330594003200531,-0.7555745840072632,-0.8398522734642029,-0.2491755336523056,1.3672106266021729,-1.1490472555160522,0.11776891350746155,0.6624684929847717,-0.7919366955757141,-0.0536298006772995,-0.9205986261367798,-0.34354573488235474,0.5086893439292908,-0.3271966576576233,-1.019059419631958,2.049694299697876,0.5659388899803162,0.14274998009204865,-0.5003260970115662,-0.11534839868545532,0.07551142573356628,-0.9828622341156006,-0.986565887928009,-0.3446652889251709,0.06899818778038025,0.4366801381111145,1.0,0.3261396884918213,0.18036971986293793,0.3397626280784607,0.4236025810241699,0.2834446430206299,0.3275032043457031,0.2636401057243347,0.348977655172348,0,0,0,0,1,0,0,0,0,0,油耗
QhW8lfB4FPYgw7kZ,-0.22485771775245667,0.1825660765171051,0.5501415729522705,-0.24419407546520233,-0.35161757469177246,-0.038418859243392944,0.2439434975385666,0.45199617743492126,-0.022753383964300156,-0.06378720700740814,0.03972059115767479,-0.2874925136566162,0.026748323813080788,0.5304363965988159,-0.018380265682935715,-0.7862493395805359,1.004011869430542,-0.794474720954895,0.12276313453912735,0.3286215364933014,-0.29117947816848755,1.0485402345657349,-0.7297065854072571,0.37690430879592896,-0.6516180038452148,-0.26833003759384155,-0.5373309850692749,-0.14669714868068695,1.0272047519683838,-0.5784394145011902,0.28134384751319885,0.2743634283542633,0.06209639459848404,0.24281302094459534,0.04348396509885788,-0.11823359876871109,0.49227842688560486,-0.1428973525762558,0.020505405962467194,-0.4850686192512512,-0.9811050295829773,-1.0525964498519897,-0.12487839162349701,0.38345077633857727,-0.1494724452495575,-0.889548122882843,-0.5630432963371277,-0.3438369035720825,0.003272048430517316,0.33088913559913635,-0.6583167314529419,-0.12638439238071442,0.09447993338108063,0.3049466609954834,-0.05247371643781662,0.746860146522522,-0.2520740032196045,-0.7667471170425415,0.08852607011795044,0.42482519149780273,-0.5572465658187866,-1.0632292032241821,-0.8310137987136841,-0.7442525625228882,0.11478915065526962,-0.7565251588821411,0.4498695433139801,0.2881322205066681,-0.781106173992157,-1.2099568843841553,-0.6414399147033691,0.35328376293182373,-0.057936638593673706,0.33609044551849365,-0.7405158281326294,-0.06003553792834282,-0.1520727425813675,-0.7687441110610962,-0.32026010751724243,1.314846396446228,-0.4360837936401367,0.16405276954174042,0.9441642761230469,-0.5723044276237488,-0.47923383116722107,-0.2797533869743347,-0.336442232131958,0.1097770556807518,-0.5117055177688599,-0.6061342358589172,1.5581061840057373,0.582011342048645,-0.3453494906425476,0.12291602045297623,-0.008668753318488598,-0.29584771394729614,-0.6512110233306885,-0.6286311745643616,-0.1340107023715973,-0.7508727312088013,0.4366801381111145,0.6490516066551208,1.0,0.15946009755134583,0.47334563732147217,0.27658480405807495,0.33647432923316956,0.37564679980278015,0.21971331536769867,0.25985562801361084,1,0,0,0,1,0,0,1,0,0,油耗
nTGAzi61eUoBlgFb,-0.5523470044136047,-0.37789103388786316,0.4898894429206848,0.1744219809770584,0.013792675919830799,0.1306552141904831,-0.443596750497818,0.5196573734283447,-0.3766109347343445,-0.12908633053302765,-0.3879793882369995,-0.4149835407733917,0.23465779423713684,0.9260848760604858,-0.2966972887516022,-1.0139564275741577,0.5999407172203064,-1.2985881567001343,0.6525307893753052,-0.13798366487026215,0.21838334202766418,1.0322322845458984,-0.6083680391311646,0.13240426778793335,-0.10716180503368378,-0.32461628317832947,-0.8815649151802063,0.1609627604484558,1.6912239789962769,-0.607438862323761,0.2989427447319031,0.3628349304199219,-0.05175243318080902,0.3316563069820404,0.1511668860912323,-1.1540194749832153,0.30499470233917236,-0.6032950282096863,0.5573287606239319,-0.16371773183345795,-0.6440004110336304,-1.4222073554992676,0.33870258927345276,0.3322809040546417,-0.057005707174539566,-0.6466673016548157,-0.11303337663412094,-0.893505334854126,0.02575395442545414,0.9430375695228577,-1.1869271993637085,0.3098655045032501,0.16166359186172485,-0.15285156667232513,-0.1462014764547348,0.9810022115707397,-1.113584041595459,-0.35110989212989807,0.2579464316368103,-0.08953007310628891,-0.8531094789505005,-0.889816403388977,-0.6061837077140808,-0.22450241446495056,0.2283882200717926,-0.966459333896637,-0.4878295063972473,0.0006222834344953299,-0.7928885221481323,-0.5946457386016846,-0.604439377784729,0.5718549489974976,-0.35436156392097473,-0.5066594481468201,-0.0831533744931221,-0.2944228947162628,-0.017270080745220184,-0.37733975052833557,0.09813912957906723,1.722469449043274,-0.7137858271598816,-0.22361214458942413,0.7790257930755615,-0.6586576700210571,-0.19640813767910004,-0.13783524930477142,-0.14167116582393646,0.4076606035232544,-1.2074922323226929,-0.9536845684051514,1.23981773853302,0.9525573253631592,-0.5282335877418518,-0.4914954900741577,-0.4595383405685425,-0.7245699763298035,-0.9578502178192139,-0.7248567938804626,-0.2965843379497528,-1.4309020042419434,0.27237629890441895,1.0,1.0,0.22253134846687317,0.47334563732147217,0.2986278831958771,0.33647432923316956,0.3128732144832611,0.3036428689956665,0.32020485401153564,1,0,0,0,1,0,0,1,0,0,油耗
3A26BUlaZJeFKNyj,-0.34576770663261414,-0.289728045463562,0.4862241744995117,0.3413228988647461,0.2575036883354187,0.15467453002929688,-0.1262313425540924,0.043200328946113586,-0.2996968924999237,-0.4266457259654999,-0.22623364627361298,-0.16562142968177795,-0.06192633882164955,0.5245063900947571,0.30076441168785095,-0.22213618457317352,1.1433265209197998,-0.8974347710609436,0.3606429696083069,0.16079159080982208,-0.022892693057656288,1.4449889659881592,-0.7528052926063538,0.26086294651031494,0.10945224016904831,-0.05458700284361839,-0.38106417655944824,0.4270654618740082,1.3057587146759033,-0.31682828068733215,-0.23343954980373383,0.5390937328338623,-0.2268241047859192,0.23701171576976776,0.02727428264915943,-0.5867186784744263,-0.19321638345718384,-0.15280713140964508,-0.011052284389734268,-0.2483862340450287,-0.8108705282211304,-0.6072593927383423,0.3175734579563141,0.18184226751327515,0.11392289400100708,-0.5243237018585205,-0.3055667281150818,-0.27869805693626404,0.1480346918106079,0.23658595979213715,-0.5549237728118896,0.5282765030860901,-0.09649951010942459,0.2481609433889389,-0.3325809836387634,0.8252097964286804,-0.6266658902168274,-0.24053245782852173,-0.15030421316623688,-0.06311985850334167,-0.49117758870124817,-0.8420363068580627,-0.64377361536026,0.07174975425004959,0.08963222801685333,-0.6971835494041443,0.10970069468021393,0.09413276612758636,-0.6301746368408203,-0.4842320680618286,-0.4746219515800476,0.6023038029670715,0.2087823748588562,0.24176670610904694,-0.6363528966903687,0.15867109596729279,-0.13766923546791077,-0.6700429320335388,0.22915969789028168,1.4475456476211548,-0.4574601352214813,0.22918611764907837,0.5646482110023499,-0.8229465484619141,-0.12388699501752853,0.0963863730430603,-0.25768569111824036,0.10422652214765549,-0.42251551151275635,-0.9797259569168091,1.051114797592163,0.7630833983421326,-0.6122657656669617,-0.06385380029678345,-0.23318150639533997,-0.2635125517845154,-0.9200039505958557,-0.7845734357833862,0.317772775888443,-0.2338283509016037,0.34041526913642883,1.0,0.4826205372810364,0.46563753485679626,0.2766774296760559,0.5459391474723816,0.399568110704422,0.4717082977294922,0.37917205691337585,0.37746307253837585,0,1,0,1,1,0,0,1,0,0,油耗
e6j37BTDEhsOu1Qr,-0.4926932752132416,-0.2613871395587921,0.3548058569431305,0.18257738649845123,-0.1820671558380127,0.44040390849113464,0.04233233630657196,0.7425231337547302,-0.486802339553833,-0.027313580736517906,-0.35208746790885925,0.0449044369161129,-0.030958374962210655,0.7438275218009949,-0.480434775352478,-0.3214857578277588,0.7601163983345032,-0.5543059706687927,0.9764907956123352,0.0024693310260772705,0.3849203288555145,0.38557448983192444,-0.41792091727256775,-0.05078057572245598,-0.4066554009914398,-0.07380911707878113,-0.3223675787448883,-0.22188399732112885,1.3076332807540894,-0.875697910785675,0.16966618597507477,0.44361698627471924,0.37915170192718506,0.5124706625938416,-0.1203104555606842,-0.4326734244823456,0.4186911880970001,-0.5371665358543396,0.6055616140365601,0.12595994770526886,-0.20924144983291626,-1.034983515739441,0.3811826705932617,0.6732232570648193,-0.5797207355499268,-0.11405783891677856,-0.4844787120819092,-0.6770327687263489,0.02909611165523529,0.8446125388145447,-1.1945234537124634,0.10911542922258377,-0.5426757335662842,0.3599817752838135,-0.36452844738960266,1.0635756254196167,-0.9150521755218506,-0.33927369117736816,0.4323781430721283,0.35530152916908264,-1.077214002609253,-0.737694263458252,-0.6031668782234192,-0.0031896631699055433,0.517876148223877,-0.7021533846855164,-0.1271904855966568,0.07595627754926682,-0.3512909710407257,-0.48266878724098206,-0.085581935942173,0.24090196192264557,0.2813289165496826,-0.4763932228088379,0.12853549420833588,-0.3930787146091461,-0.3290938436985016,-0.3220248520374298,0.31395116448402405,1.607451319694519,-0.7782278060913086,-0.3436610996723175,0.24351589381694794,-0.3203958570957184,-0.4815596640110016,0.7457304000854492,-0.40217125415802,0.23871131241321564,-1.0226824283599854,-0.3975973129272461,1.2550593614578247,0.9135910868644714,-0.6345174908638,-0.02473672293126583,-0.04383377358317375,-0.8423473834991455,-1.14673912525177,-0.5988543033599854,-0.41477170586586,-0.7287011742591858,0.3432208001613617,1.0,0.39286765456199646,0.08443472534418106,0.2643592059612274,0.2217426896095276,0.22037380933761597,0.3291504681110382,0.2875383794307709,0.2555631697177887,0,0,0,0,1,0,0,0,0,0,油耗
ho0UXsP8FB5jeDcq,0.2180030196905136,0.04271866753697395,0.5832641124725342,-0.08382261544466019,0.06063069775700569,-0.40574970841407776,-0.1011103093624115,0.1501482129096985,-0.5988098978996277,-0.011384543031454086,-0.12385080754756927,-0.43844565749168396,0.12613147497177124,0.12332194298505783,0.3643631637096405,-0.44096824526786804,0.9239078164100647,-0.6776257157325745,0.27728497982025146,0.14690929651260376,-0.1883319914340973,0.5282846093177795,-0.682750940322876,-0.0559474416077137,-0.438833087682724,-0.10805918276309967,-0.7260442972183228,-0.07271791249513626,1.244764804840088,-0.05362309515476227,0.01419917494058609,0.6599861979484558,-0.38071632385253906,0.6727128028869629,0.01278848946094513,-0.34023159742355347,0.10999491065740585,0.1825801283121109,-0.10583111643791199,-0.27363112568855286,-0.8385196328163147,-0.825715959072113,0.2213006317615509,-0.08073537051677704,-0.4157583713531494,-0.43116116523742676,-0.01777730882167816,-0.25167596340179443,0.313172847032547,0.24558183550834656,-0.5373387336730957,0.39538902044296265,-0.46030277013778687,0.01278086006641388,0.14376989006996155,0.4987444281578064,-0.6722148060798645,-0.44784849882125854,0.3173677623271942,0.5378445386886597,-0.21645165979862213,-0.9631860852241516,-0.6415321230888367,-0.3020400404930115,0.5590686798095703,-0.5804764628410339,0.38680964708328247,0.1180173009634018,-0.7896602749824524,-0.6076330542564392,-0.4622604250907898,0.31539005041122437,-0.23823843896389008,0.5960895419120789,-0.9040691256523132,0.0945868045091629,-0.008572213351726532,-0.5242229104042053,-0.37014541029930115,0.9436036348342896,-0.5826642513275146,-0.17190799117088318,0.7766273021697998,-0.442732036113739,-0.008170630782842636,-0.30853715538978577,-0.2966664731502533,0.2779030501842499,-0.4463462829589844,-0.7186477780342102,1.138307809829712,0.13705012202262878,-0.03520531207323074,-0.37388473749160767,-0.22712869942188263,0.08033259212970734,-0.2873392701148987,-0.47021782398223877,-0.2741314172744751,0.08082301914691925,0.3614853322505951,1.0,0.2981990575790405,0.19110335409641266,0.35578885674476624,0.21029971539974213,0.34437426924705505,0.37564679980278015,0.2375715672969818,0.26335933804512024,0,0,0,0,1,0,0,0,0,0,油耗
St0ly3u25ohRkBLe,0.2717355787754059,0.3414280414581299,0.5939686894416809,-0.06238676980137825,-0.1774902641773224,-0.21124307811260223,0.5927680730819702,0.24765104055404663,-0.061493054032325745,-0.03460085764527321,-0.1549079567193985,0.07058444619178772,0.715738832950592,0.8839792609214783,0.40163007378578186,0.1864129900932312,0.9709956645965576,-0.10607538372278214,0.04269687831401825,0.30539655685424805,-0.08734893798828125,0.3728632926940918,-0.508258581161499,-0.15837152302265167,-0.6989926695823669,0.010655922815203667,-0.16477425396442413,-0.48930346965789795,1.5300792455673218,-0.8036219477653503,-0.048888035118579865,0.30614471435546875,0.011462860740721226,0.2454403042793274,-0.05160687863826752,-1.4005073308944702,-0.25818967819213867,0.07390150427818298,-0.22602955996990204,0.10061727464199066,-0.4974735975265503,0.03497792035341263,0.5389535427093506,0.29338160157203674,-0.23821398615837097,-0.9631960988044739,0.4499467611312866,0.49437034130096436,-0.2232496738433838,0.19987717270851135,-0.503118097782135,1.110790491104126,0.11351633071899414,-0.08269933611154556,0.025180470198392868,0.3007981479167938,0.07110226154327393,-0.28459152579307556,0.35742810368537903,-0.03887208178639412,-0.3561234474182129,-0.9273037314414978,-1.1437515020370483,-0.8539424538612366,-0.11557987332344055,-0.7097432017326355,0.5584989190101624,-0.17103441059589386,-0.9382593631744385,-0.20617087185382843,-0.16336233913898468,0.17867057025432587,-0.15720094740390778,0.6812365651130676,-0.12807291746139526,-0.386191725730896,-0.12949110567569733,0.04072282463312149,-0.4368493854999542,0.6493694186210632,-1.1409498453140259,-0.6239914894104004,0.8106013536453247,-0.20073546469211578,-0.248687744140625,0.08082104474306107,0.19369415938854218,-0.3041965663433075,0.0377710685133934,-0.5316444635391235,0.6882885098457336,0.508338451385498,-0.5080587863922119,0.6767906546592712,0.8138934373855591,-0.36689677834510803,-0.7159312963485718,-1.2075814008712769,-0.30370229482650757,-0.009092424064874649,1.0,0.5422677993774414,0.406198114156723,0.2112051099538803,0.23773549497127533,0.29780256748199463,0.26391854882240295,0.4960947036743164,0.32753226161003113,0.4507952928543091,0,1,1,0,1,0,1,1,0,0,油耗
